marker	CHROM	POS	log10p	trait	BF	aboveBF	strain	value	allele	var.exp	startPOS	peakPOS	endPOS	peak_id	interval_size	h2	EIGEN_CUTOFF	EIGEN_SIG
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC514	-0.932109892171806	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC515	-0.916188056847225	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC522	-1.03449416184519	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC523	-0.832237535183199	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC526	-0.886391127767642	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC527	-0.929407586580811	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC528	-0.991990014327909	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	NIC529	-1.00591195334982	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	PB303	-1.08775006193921	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	PB306	-0.891806593589446	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	PS2025	-0.837333729325691	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	PX179	-1.18504900289456	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2075	-0.898831256176971	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2811	-1.15140426740031	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2813	-0.997965613526431	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2818	-1.03394764972248	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2823	-0.999953918565196	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2824	-0.958821780218628	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2825	-1.0144644714934	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2827	-0.898854730580432	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2828	-0.920430073830117	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2832	-0.92219233114779	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2835	-0.933774763117447	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2836	-0.95393949972545	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2837	-0.939142169045241	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2838	-0.935149567530303	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2841	-0.895625547934518	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2843	-1.033100086441	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2846	-0.862807265725978	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2850	-0.991022490028928	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2854	-0.916385279962241	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2855	-0.901550182219854	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2857	-0.92821849204283	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2873	-0.946290400337274	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2874	-0.944816659207313	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2875	-0.920635854610062	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2877	-0.953619567211692	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG2932	-0.952438038225251	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4003	-1.06808846674925	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4004	-1.11349044322219	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4006	-1.07832407076742	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4008	-1.08431443445661	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4010	-1.01463150572445	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4012	-0.871346185432701	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4015	-0.963245411186074	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4017	-0.977271638881209	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4018	-1.02021419682902	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4021	-0.96774736432733	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4080	-0.921000619315964	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4103	-0.941606114555953	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4135	-0.907858470931908	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4138	-0.958893295309632	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4151	-0.989643082971635	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4193	-0.944237659219918	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4226	-0.964474748691754	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG4228	-0.861018710022624	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG536	-1.01786862601224	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG556	-0.855622691426597	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QG557	-0.882379873416322	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QW947	-0.916140627360444	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1211	-0.458969839236256	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1212	-0.909584680729321	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1233	-0.932882140732361	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1791	-0.786998430064841	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1792	-0.826323497868161	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1793	-0.755001133296766	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	QX1794	-0.756276681911929	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	RC301	-1.05011517117012	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	TWN2530	-0.964588048255946	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	TWN2542	-0.968237576731775	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2001	-0.842048661946423	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2002	-0.983403635031728	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2033	-0.934957293845048	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2050	-0.986531733764437	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2063	-0.94990960780602	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2064	-1.07065075854607	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2066	-1.19517282710719	-1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2068	-1.00630832541581	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2069	-1.11886905696932	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2082	-0.983088124688	-1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	WN2086	-1.14858726820596	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1513	-0.7615140115645	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1514	-0.460571457804383	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1515	-0.885155093209775	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1516	-0.434359126474486	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1672	-1.01432003124933	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1734	-0.93626882009144	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1735	-0.94215738235085	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ1756	-0.974527969511018	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ2018	-1.13540651325858	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ2019	-0.728593904544189	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ2020	-0.966731226579129	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5799636	III	5799636	11.0464371585922	logTotalMu	5.43383381366598	1	XZ2211	-0.764845586181775	1	0.218761094290403	NA	NA	NA	NA	NA	0.88	4.36479480717411	1
III_5802825	III	5802825	0.288944046666712	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5803345	III	5803345	0.600001923151485	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5805258	III	5805258	0.000805709461926971	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5807393	III	5807393	0.184482648263774	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5807513	III	5807513	0.0437226972502932	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5808184	III	5808184	0.183658592426879	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5814620	III	5814620	0.0806587870518034	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5818100	III	5818100	0.0201966233978465	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5818173	III	5818173	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5832490	III	5832490	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5838653	III	5838653	0.0131777024122379	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5838761	III	5838761	0.554528372156369	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5845567	III	5845567	0.000805709461926971	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5847059	III	5847059	0.288944046666712	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5848412	III	5848412	0.161032805609171	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5863638	III	5863638	0.0806587870518034	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5870610	III	5870610	0.116285058384637	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5870624	III	5870624	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5874618	III	5874618	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5892520	III	5892520	0.0131777024122379	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5893092	III	5893092	0.29033663967581	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5897440	III	5897440	0.0201966233978465	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5900571	III	5900571	0.111936551335806	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5905357	III	5905357	0.114802123746547	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5906024	III	5906024	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5934806	III	5934806	0.116285058384637	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5937704	III	5937704	0.0131777024122379	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5938974	III	5938974	0.288944046666712	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5944876	III	5944876	0.0806587870518034	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5947762	III	5947762	0.052265190345909	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5949880	III	5949880	0.0201966233978465	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5951571	III	5951571	0.0427010923425265	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5962529	III	5962529	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5963154	III	5963154	0.378714734033854	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5965666	III	5965666	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5965689	III	5965689	0.29033663967581	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5965738	III	5965738	0.0523786507453301	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5977508	III	5977508	0.131157632644648	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5980443	III	5980443	0.288944046666712	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5984528	III	5984528	0.0437226972502932	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_5999460	III	5999460	0.0201966233978465	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6000884	III	6000884	0.0806587870518034	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6002909	III	6002909	0.00501090390798526	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6005018	III	6005018	0.0258040657443246	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6006402	III	6006402	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6018246	III	6018246	0.116285058384637	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6027681	III	6027681	0.0145386446833434	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6031432	III	6031432	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6037701	III	6037701	0.836000655908417	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6040455	III	6040455	0.0258040657443246	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6040624	III	6040624	0.00501090390798526	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6040999	III	6040999	0.119306163250775	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6044543	III	6044543	0.134517244180645	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6047497	III	6047497	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6062495	III	6062495	0.554528372156369	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6066654	III	6066654	0.114802123746547	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6066812	III	6066812	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6071125	III	6071125	0.0145386446833434	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6074328	III	6074328	0.183555256012546	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6079017	III	6079017	0.116285058384637	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6079949	III	6079949	0.0258040657443246	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6083309	III	6083309	0.210050342462469	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6090573	III	6090573	0.0806587870518034	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6091764	III	6091764	0.0768729701063482	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6095032	III	6095032	0.243142077690827	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6101773	III	6101773	0.686648109265152	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6109411	III	6109411	0.306692131624385	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6117997	III	6117997	0.0258040657443246	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6122441	III	6122441	0.0527464183991838	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
III_6122562	III	6122562	0.119306163250775	logTotalMu	5.43383381366598	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	4.36479480717411	0
